index_waters,Electrophile,Electrophile SMILES,Nucleophile,Nucleophile SMILES,Product SMILES,nu/100000,prod/100000,prod/(nu+prod)*100,inhibition %,inhibition % in 5-fold dilution,E,molarMass,molarity,chemtype,sublocation,density,atp,acid type,Structure of smiles [idcode],smiles,order,factor,cas,formSlurry,N,Nn,circos_index
M14,"E70_3-FLUORO-2-IODOBENZOIC ACID, 98%",C1=CC(=C(C(=C1)F)I)C(=O)O,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCc3cccc(F)c3I)C1CC2,0.0,9.9,100.0,2.7,-1.0,70,266.01,0.2,Electrophile,acid01-F14,1,2,8,dmtDPITJpiAIf[[a`bA`@@,C1=CC(=C(C(=C1)F)I)C(=O)O,1,1,387-48-4,0,N2,2,259
M26,"E70_3-FLUORO-2-IODOBENZOIC ACID, 98%",C1=CC(=C(C(=C1)F)I)C(=O)O,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,CC(C)C1=CC2=CCC3[C@](C)(CNCc4cccc(F)c4I)CCC[C@]3(C)C2CC1,14.0,34.6,71.2,38.7,-1.0,70,266.01,0.2,Electrophile,acid01-F14,1,2,8,dmtDPITJpiAIf[[a`bA`@@,C1=CC(=C(C(=C1)F)I)C(=O)O,1,1,387-48-4,0,N3,3,259
M38,"E70_3-FLUORO-2-IODOBENZOIC ACID, 98%",C1=CC(=C(C(=C1)F)I)C(=O)O,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCc4cccc(F)c4I)c(C(C)C)cc3CCC12,20.9,6.2,22.9,7.0,-1.0,70,266.01,0.2,Electrophile,acid01-F14,1,2,8,dmtDPITJpiAIf[[a`bA`@@,C1=CC(=C(C(=C1)F)I)C(=O)O,1,1,387-48-4,0,N4,4,259
N2,"E71_2-FLUORO-4-(METHYLSULFONYL)BENZOIC ACID, 97+%",CS(=O)(=O)C1=CC(=C(C=C1)C(=O)O)F,N1_(+)-Dehydroabietylamine,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CN)CCC[C@]21C,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CNCc3ccc(S(C)(=O)=O)cc3F)CCC[C@]21C,43.3,37.6,46.4,100.0,0.0,71,218.2,0.2,Electrophile,acid01-F15,1,2,8,dg\BPHP{@HfPrRPsIPjBjt@QL@@,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)O)F,1,1,142994-04-5,0,N1,1,260
N14,"E71_2-FLUORO-4-(METHYLSULFONYL)BENZOIC ACID, 97+%",CS(=O)(=O)C1=CC(=C(C=C1)C(=O)O)F,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCc3ccc(S(C)(=O)=O)cc3F)C1CC2,1.1,12.7,92.2,0.0,-1.0,71,218.2,0.2,Electrophile,acid01-F15,1,2,8,dg\BPHP{@HfPrRPsIPjBjt@QL@@,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)O)F,1,1,142994-04-5,0,N2,2,260
N26,"E71_2-FLUORO-4-(METHYLSULFONYL)BENZOIC ACID, 97+%",CS(=O)(=O)C1=CC(=C(C=C1)C(=O)O)F,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,CC(C)C1=CC2=CCC3[C@](C)(CNCc4ccc(S(C)(=O)=O)cc4F)CCC[C@]3(C)C2CC1,19.0,44.7,70.2,57.4,-1.0,71,218.2,0.2,Electrophile,acid01-F15,1,2,8,dg\BPHP{@HfPrRPsIPjBjt@QL@@,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)O)F,1,1,142994-04-5,0,N3,3,260
N38,"E71_2-FLUORO-4-(METHYLSULFONYL)BENZOIC ACID, 97+%",CS(=O)(=O)C1=CC(=C(C=C1)C(=O)O)F,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCc4ccc(S(C)(=O)=O)cc4F)c(C(C)C)cc3CCC12,15.6,4.9,23.7,0.0,-1.0,71,218.2,0.2,Electrophile,acid01-F15,1,2,8,dg\BPHP{@HfPrRPsIPjBjt@QL@@,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)O)F,1,1,142994-04-5,0,N4,4,260
O2,"E73_4-(FMOC-AMINOMETHYL)BENZOIC ACID, 95%",C1=CC=C2C(=C1)C(C3=CC=CC=C32)COC(=O)NCC4=CC=C(C=C4)C(=O)O,N1_(+)-Dehydroabietylamine,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CN)CCC[C@]21C,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CNCc3ccc(CNC(=O)OCC4c5ccccc5-c5ccccc54)cc3)CCC[C@]21C,39.82,9.9,19.9,99.5,5.79,73,373.4,0.2,Electrophile,acid02-A2,1,2,8,fc`P@L@Po^QQIIQQQQIII[Xpshmsvhvjj`@@@@Ih@@@,C1=CC=C2C(=C1)C(C3=CC=CC=C32)COC(=O)NCC4=CC=C(C=C4)C(=O)O,1,1,164470-64-8,0,N1,1,261
O14,"E73_4-(FMOC-AMINOMETHYL)BENZOIC ACID, 95%",C1=CC=C2C(=C1)C(C3=CC=CC=C32)COC(=O)NCC4=CC=C(C=C4)C(=O)O,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCc3ccc(CNC(=O)OCC4c5ccccc5-c5ccccc54)cc3)C1CC2,2.94,5.9,66.6,24.8,-1.0,73,373.4,0.2,Electrophile,acid02-A2,1,2,8,fc`P@L@Po^QQIIQQQQIII[Xpshmsvhvjj`@@@@Ih@@@,C1=CC=C2C(=C1)C(C3=CC=CC=C32)COC(=O)NCC4=CC=C(C=C4)C(=O)O,1,1,164470-64-8,0,N2,2,261
O26,"E73_4-(FMOC-AMINOMETHYL)BENZOIC ACID, 95%",C1=CC=C2C(=C1)C(C3=CC=CC=C32)COC(=O)NCC4=CC=C(C=C4)C(=O)O,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,CC(C)C1=CC2=CCC3[C@](C)(CNCc4ccc(CNC(=O)OCC5c6ccccc6-c6ccccc65)cc4)CCC[C@]3(C)C2CC1,14.3,9.9,41.0,28.8,-1.0,73,373.4,0.2,Electrophile,acid02-A2,1,2,8,fc`P@L@Po^QQIIQQQQIII[Xpshmsvhvjj`@@@@Ih@@@,C1=CC=C2C(=C1)C(C3=CC=CC=C32)COC(=O)NCC4=CC=C(C=C4)C(=O)O,1,1,164470-64-8,0,N3,3,261
O38,"E73_4-(FMOC-AMINOMETHYL)BENZOIC ACID, 95%",C1=CC=C2C(=C1)C(C3=CC=CC=C32)COC(=O)NCC4=CC=C(C=C4)C(=O)O,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCc4ccc(CNC(=O)OCC5c6ccccc6-c6ccccc65)cc4)c(C(C)C)cc3CCC12,19.6,0.0,0.0,15.8,-1.0,73,373.4,0.2,Electrophile,acid02-A2,1,2,8,fc`P@L@Po^QQIIQQQQIII[Xpshmsvhvjj`@@@@Ih@@@,C1=CC=C2C(=C1)C(C3=CC=CC=C32)COC(=O)NCC4=CC=C(C=C4)C(=O)O,1,1,164470-64-8,0,N4,4,261
P2,"E74_3-(5-(2-FLUOROPHENYL)-1,2,4-OXADIAZOL-3-YL)BENZOIC ACID, 98%",C1=CC=C(C(=C1)C2=NC(=NO2)C3=CC(=CC=C3)C(=O)O)F,N1_(+)-Dehydroabietylamine,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CN)CCC[C@]21C,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CNCc3cccc(-c4noc(-c5ccccc5F)n4)c3)CCC[C@]21C,36.0,20.8,36.7,83.7,4.46,74,284.24,0.2,Electrophile,acid02-A3,1,2,8,fj}Qb@AJydhICHhheEdUDeMFRUhJXHIJ`BFD@@,C1=CC=C(C(=C1)C2=NC(=NO2)C3=CC(=CC=C3)C(=O)O)F,1,1,775304-57-9,0,N1,1,262
P14,"E74_3-(5-(2-FLUOROPHENYL)-1,2,4-OXADIAZOL-3-YL)BENZOIC ACID, 98%",C1=CC=C(C(=C1)C2=NC(=NO2)C3=CC(=CC=C3)C(=O)O)F,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCc3cccc(-c4noc(-c5ccccc5F)n4)c3)C1CC2,0.9,23.2,96.4,18.9,-1.0,74,284.24,0.2,Electrophile,acid02-A3,1,2,8,fj}Qb@AJydhICHhheEdUDeMFRUhJXHIJ`BFD@@,C1=CC=C(C(=C1)C2=NC(=NO2)C3=CC(=CC=C3)C(=O)O)F,1,1,775304-57-9,0,N2,2,262
P26,"E74_3-(5-(2-FLUOROPHENYL)-1,2,4-OXADIAZOL-3-YL)BENZOIC ACID, 98%",C1=CC=C(C(=C1)C2=NC(=NO2)C3=CC(=CC=C3)C(=O)O)F,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,CC(C)C1=CC2=CCC3[C@](C)(CNCc4cccc(-c5noc(-c6ccccc6F)n5)c4)CCC[C@]3(C)C2CC1,18.0,26.7,59.7,30.0,-1.0,74,284.24,0.2,Electrophile,acid02-A3,1,2,8,fj}Qb@AJydhICHhheEdUDeMFRUhJXHIJ`BFD@@,C1=CC=C(C(=C1)C2=NC(=NO2)C3=CC(=CC=C3)C(=O)O)F,1,1,775304-57-9,0,N3,3,262
P38,"E74_3-(5-(2-FLUOROPHENYL)-1,2,4-OXADIAZOL-3-YL)BENZOIC ACID, 98%",C1=CC=C(C(=C1)C2=NC(=NO2)C3=CC(=CC=C3)C(=O)O)F,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCc4cccc(-c5noc(-c6ccccc6F)n5)c4)c(C(C)C)cc3CCC12,17.4,0.9,5.0,10.1,-1.0,74,284.24,0.2,Electrophile,acid02-A3,1,2,8,fj}Qb@AJydhICHhheEdUDeMFRUhJXHIJ`BFD@@,C1=CC=C(C(=C1)C2=NC(=NO2)C3=CC(=CC=C3)C(=O)O)F,1,1,775304-57-9,0,N4,4,262
Q2,"E75_4-FLUORO-1-NAPHTHOIC ACID, 97%",C1=CC=C2C(=C1)C(=CC=C2F)C(=O)O,N1_(+)-Dehydroabietylamine,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CN)CCC[C@]21C,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CNCc3ccc(F)c4ccccc34)CCC[C@]21C,32.81,18.9,36.5,87.4,0.0,75,190.17,0.2,Electrophile,acid02-A4,1,2,8,dg|D`ClIAIfV]yngX@@HX@@,C1=CC=C2C(=C1)C(=CC=C2F)C(=O)O,1,1,573-03-5,0,N1,1,263
Q14,"E75_4-FLUORO-1-NAPHTHOIC ACID, 97%",C1=CC=C2C(=C1)C(=CC=C2F)C(=O)O,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCc3ccc(F)c4ccccc34)C1CC2,0.89,14.4,94.2,8.7,-1.0,75,190.17,0.2,Electrophile,acid02-A4,1,2,8,dg|D`ClIAIfV]yngX@@HX@@,C1=CC=C2C(=C1)C(=CC=C2F)C(=O)O,1,1,573-03-5,0,N2,2,263
Q26,"E75_4-FLUORO-1-NAPHTHOIC ACID, 97%",C1=CC=C2C(=C1)C(=CC=C2F)C(=O)O,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,CC(C)C1=CC2=CCC3[C@](C)(CNCc4ccc(F)c5ccccc45)CCC[C@]3(C)C2CC1,8.8,23.3,72.6,13.8,-1.0,75,190.17,0.2,Electrophile,acid02-A4,1,2,8,dg|D`ClIAIfV]yngX@@HX@@,C1=CC=C2C(=C1)C(=CC=C2F)C(=O)O,1,1,573-03-5,0,N3,3,263
Q38,"E75_4-FLUORO-1-NAPHTHOIC ACID, 97%",C1=CC=C2C(=C1)C(=CC=C2F)C(=O)O,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCc4ccc(F)c5ccccc45)c(C(C)C)cc3CCC12,17.6,2.0,10.4,0.0,-1.0,75,190.17,0.2,Electrophile,acid02-A4,1,2,8,dg|D`ClIAIfV]yngX@@HX@@,C1=CC=C2C(=C1)C(=CC=C2F)C(=O)O,1,1,573-03-5,0,N4,4,263
S2,"E77_2-FLUORO-4-NITROBENZOIC ACID, 98%",C1=CC(=C(C=C1[N+](=O)[O-])F)C(=O)O,N1_(+)-Dehydroabietylamine,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CN)CCC[C@]21C,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CNCc3ccc([N+](=O)[O-])cc3F)CCC[C@]21C,25.31,37.1,59.4,37.1,-1.0,77,185.11,0.2,Electrophile,acid02-A6,1,2,8,dknBaEx]LIAYOlbbbTRlZXHFI`@@,C1=CC(=C(C=C1[N+](=O)[O-])F)C(=O)O,1,1,403-24-7,0,N1,1,264
S14,"E77_2-FLUORO-4-NITROBENZOIC ACID, 98%",C1=CC(=C(C=C1[N+](=O)[O-])F)C(=O)O,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCc3ccc([N+](=O)[O-])cc3F)C1CC2,0.47,3.8,88.9,14.3,-1.0,77,185.11,0.2,Electrophile,acid02-A6,1,2,8,dknBaEx]LIAYOlbbbTRlZXHFI`@@,C1=CC(=C(C=C1[N+](=O)[O-])F)C(=O)O,1,1,403-24-7,0,N2,2,264
S26,"E77_2-FLUORO-4-NITROBENZOIC ACID, 98%",C1=CC(=C(C=C1[N+](=O)[O-])F)C(=O)O,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,CC(C)C1=CC2=CCC3[C@](C)(CNCc4ccc([N+](=O)[O-])cc4F)CCC[C@]3(C)C2CC1,19.1,21.4,52.9,45.6,-1.0,77,185.11,0.2,Electrophile,acid02-A6,1,2,8,dknBaEx]LIAYOlbbbTRlZXHFI`@@,C1=CC(=C(C=C1[N+](=O)[O-])F)C(=O)O,1,1,403-24-7,0,N3,3,264
S38,"E77_2-FLUORO-4-NITROBENZOIC ACID, 98%",C1=CC(=C(C=C1[N+](=O)[O-])F)C(=O)O,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCc4ccc([N+](=O)[O-])cc4F)c(C(C)C)cc3CCC12,11.8,3.6,23.2,37.7,-1.0,77,185.11,0.2,Electrophile,acid02-A6,1,2,8,dknBaEx]LIAYOlbbbTRlZXHFI`@@,C1=CC(=C(C=C1[N+](=O)[O-])F)C(=O)O,1,1,403-24-7,0,N4,4,264
AB8,"E80_2-FLUORO-6-(TRIFLUOROMETHYL)BENZOIC ACID, 98%",C1=CC(=C(C(=C1)F)C(=O)O)C(F)(F)F,N1_(+)-Dehydroabietylamine,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CN)CCC[C@]21C,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CNCc3c(F)cccc3C(F)(F)F)CCC[C@]21C,42.4,11.6,21.5,92.1,0.0,80,208.11,0.2,Electrophile,acid02-A9,1,2,8,dg\DHITICY@yByCHhheECHwPDDuP@@,C1=CC(=C(C(=C1)F)C(=O)O)C(F)(F)F,1,1,32890-94-1,0,N1,1,265
AB20,"E80_2-FLUORO-6-(TRIFLUOROMETHYL)BENZOIC ACID, 98%",C1=CC(=C(C(=C1)F)C(=O)O)C(F)(F)F,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCc3c(F)cccc3C(F)(F)F)C1CC2,0.0,5.8,100.0,8.4,-1.0,80,208.11,0.2,Electrophile,acid02-A9,1,2,8,dg\DHITICY@yByCHhheECHwPDDuP@@,C1=CC(=C(C(=C1)F)C(=O)O)C(F)(F)F,1,1,32890-94-1,0,N2,2,265
AB32,"E80_2-FLUORO-6-(TRIFLUOROMETHYL)BENZOIC ACID, 98%",C1=CC(=C(C(=C1)F)C(=O)O)C(F)(F)F,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,CC(C)C1=CC2=CCC3[C@](C)(CNCc4c(F)cccc4C(F)(F)F)CCC[C@]3(C)C2CC1,26.2,14.4,35.5,9.8,-1.0,80,208.11,0.2,Electrophile,acid02-A9,1,2,8,dg\DHITICY@yByCHhheECHwPDDuP@@,C1=CC(=C(C(=C1)F)C(=O)O)C(F)(F)F,1,1,32890-94-1,0,N3,3,265
AB44,"E80_2-FLUORO-6-(TRIFLUOROMETHYL)BENZOIC ACID, 98%",C1=CC(=C(C(=C1)F)C(=O)O)C(F)(F)F,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCc4c(F)cccc4C(F)(F)F)c(C(C)C)cc3CCC12,24.6,4.3,14.9,4.0,-1.0,80,208.11,0.2,Electrophile,acid02-A9,1,2,8,dg\DHITICY@yByCHhheECHwPDDuP@@,C1=CC(=C(C(=C1)F)C(=O)O)C(F)(F)F,1,1,32890-94-1,0,N4,4,265
V2,"E82_2-METHYL-4-NITROBENZOIC ACID, 98%",CC1=C(C=CC(=C1)[N+](=O)[O-])C(=O)O,N1_(+)-Dehydroabietylamine,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CN)CCC[C@]21C,Cc1cc([N+](=O)[O-])ccc1CNC[C@]1(C)CCC[C@]2(C)c3ccc(C(C)C)cc3CC[C@@H]12,29.8,26.9,47.4,58.9,-1.0,82,181.15,0.2,Electrophile,acid02-A11,1,2,8,dknBAHAMNISdfyV~xV`@i`@@,CC1=C(C=CC(=C1)[N+](=O)[O-])C(=O)O,1,1,1975-51-5,0,N1,1,266
V14,"E82_2-METHYL-4-NITROBENZOIC ACID, 98%",CC1=C(C=CC(=C1)[N+](=O)[O-])C(=O)O,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,Cc1cc([N+](=O)[O-])ccc1CNC[C@]1(C)CCC[C@]2(C)c3cc(O)c(C(C)C)cc3CCC12,2.3,0.0,0.0,0.0,-1.0,82,181.15,0.2,Electrophile,acid02-A11,1,2,8,dknBAHAMNISdfyV~xV`@i`@@,CC1=C(C=CC(=C1)[N+](=O)[O-])C(=O)O,1,1,1975-51-5,0,N2,2,266
V26,"E82_2-METHYL-4-NITROBENZOIC ACID, 98%",CC1=C(C=CC(=C1)[N+](=O)[O-])C(=O)O,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,Cc1cc([N+](=O)[O-])ccc1CNC[C@]1(C)CCC[C@]2(C)C3CCC(C(C)C)=CC3=CCC12,21.3,15.2,41.7,24.3,-1.0,82,181.15,0.2,Electrophile,acid02-A11,1,2,8,dknBAHAMNISdfyV~xV`@i`@@,CC1=C(C=CC(=C1)[N+](=O)[O-])C(=O)O,1,1,1975-51-5,0,N3,3,266
V38,"E82_2-METHYL-4-NITROBENZOIC ACID, 98%",CC1=C(C=CC(=C1)[N+](=O)[O-])C(=O)O,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCc4ccc([N+](=O)[O-])cc4C)c(C(C)C)cc3CCC12,24.3,0.0,0.0,3.6,-1.0,82,181.15,0.2,Electrophile,acid02-A11,1,2,8,dknBAHAMNISdfyV~xV`@i`@@,CC1=C(C=CC(=C1)[N+](=O)[O-])C(=O)O,1,1,1975-51-5,0,N4,4,266
AD8,"E86_4-MERCAPTOBENZOIC ACID, 90%",C1=CC(=CC=C1C(=O)O)S,N1_(+)-Dehydroabietylamine,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CN)CCC[C@]21C,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CNCc3ccc(S)cc3)CCC[C@]21C,41.5,0.0,0.0,32.2,-1.0,86,154.19,0.2,Electrophile,acid02-B1,1,2,8,deTD`Ad@aIe]jZ@BX@@,C1=CC(=CC=C1C(=O)O)S,1,1,1074-36-8,0,N1,1,267
AD20,"E86_4-MERCAPTOBENZOIC ACID, 90%",C1=CC(=CC=C1C(=O)O)S,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCc3ccc(S)cc3)C1CC2,6.2,0.0,0.0,0.0,-1.0,86,154.19,0.2,Electrophile,acid02-B1,1,2,8,deTD`Ad@aIe]jZ@BX@@,C1=CC(=CC=C1C(=O)O)S,1,1,1074-36-8,0,N2,2,267
AD32,"E86_4-MERCAPTOBENZOIC ACID, 90%",C1=CC(=CC=C1C(=O)O)S,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,CC(C)C1=CC2=CCC3[C@](C)(CNCc4ccc(S)cc4)CCC[C@]3(C)C2CC1,14.6,3.1,17.7,4.3,-1.0,86,154.19,0.2,Electrophile,acid02-B1,1,2,8,deTD`Ad@aIe]jZ@BX@@,C1=CC(=CC=C1C(=O)O)S,1,1,1074-36-8,0,N3,3,267
AD44,"E86_4-MERCAPTOBENZOIC ACID, 90%",C1=CC(=CC=C1C(=O)O)S,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCc4ccc(S)cc4)c(C(C)C)cc3CCC12,11.4,0.0,0.0,0.0,-1.0,86,154.19,0.2,Electrophile,acid02-B1,1,2,8,deTD`Ad@aIe]jZ@BX@@,C1=CC(=CC=C1C(=O)O)S,1,1,1074-36-8,0,N4,4,267
Y2,E88_MEFENAMIC ACID,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,N1_(+)-Dehydroabietylamine,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CN)CCC[C@]21C,Cc1cccc(Nc2ccccc2CNC[C@]2(C)CCC[C@]3(C)c4ccc(C(C)C)cc4CC[C@@H]23)c1C,0.35,0.0,0.0,0.0,-1.0,88,241.28,0.2,Electrophile,acid02-B4,1,2,8,fdy``@F@PdwLkwKBUxKPPPAA@@@,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,1,1,61-68-7,0,N1,1,268
Y14,E88_MEFENAMIC ACID,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,Cc1cccc(Nc2ccccc2CNC[C@]2(C)CCC[C@]3(C)c4cc(O)c(C(C)C)cc4CCC23)c1C,0.92,2.4,72.3,0.0,-1.0,88,241.28,0.2,Electrophile,acid02-B4,1,2,8,fdy``@F@PdwLkwKBUxKPPPAA@@@,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,1,1,61-68-7,0,N2,2,268
Y26,E88_MEFENAMIC ACID,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,Cc1cccc(Nc2ccccc2CNC[C@]2(C)CCC[C@]3(C)C4CCC(C(C)C)=CC4=CCC23)c1C,11.5,5.9,34.0,0.0,-1.0,88,241.28,0.2,Electrophile,acid02-B4,1,2,8,fdy``@F@PdwLkwKBUxKPPPAA@@@,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,1,1,61-68-7,0,N3,3,268
Y38,E88_MEFENAMIC ACID,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCc4ccccc4Nc4cccc(C)c4C)c(C(C)C)cc3CCC12,13.9,17.2,55.2,0.0,-1.0,88,241.28,0.2,Electrophile,acid02-B4,1,2,8,fdy``@F@PdwLkwKBUxKPPPAA@@@,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,1,1,61-68-7,0,N4,4,268
AD2,"E93_4-BIPHENYLCARBOXYLIC ACID, 99%",C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)O,N1_(+)-Dehydroabietylamine,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CN)CCC[C@]21C,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CNCc3ccc(-c4ccccc4)cc3)CCC[C@]21C,31.8,25.8,44.8,14.0,-1.0,93,198.22,0.2,Electrophile,acid02-B10,1,2,8,foA@`@@HR[e]e^Blyh@H@@@@,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)O,1,1,92-92-2,0,N1,1,269
AD14,"E93_4-BIPHENYLCARBOXYLIC ACID, 99%",C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)O,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCc3ccc(-c4ccccc4)cc3)C1CC2,0.0,8.0,100.0,0.0,-1.0,93,198.22,0.2,Electrophile,acid02-B10,1,2,8,foA@`@@HR[e]e^Blyh@H@@@@,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)O,1,1,92-92-2,0,N2,2,269
