gene_id,entrezgene_id,external_gene_name,description,transcript_id(s),14340-YK-1,14340-YK-2,14340-YK-3,14340-YK-4,14340-YK-5,14340-YK-6,14340-YK-7,14340-YK-8,14340-YK-9
ENSG00000236039,101927630,LINC02889,long intergenic non-protein coding RNA 2889 [Source:HGNC Symbol;Acc:HGNC:55071],"ENST00000439046,ENST00000451792,ENST00000454003,ENST00000636929,ENST00000652982,ENST00000654345,ENST00000655831,ENST00000656566,ENST00000657616,ENST00000658415,ENST00000658953,ENST00000659688,ENST00000659904,ENST00000660262,ENST00000662264,ENST00000663308,ENST00000664658,ENST00000665552,ENST00000668924,ENST00000670938,ENST00000838486,ENST00000843692,ENST00000843693,ENST00000843694,ENST00000843695",0,0,0,0,0,0,0,0,0
ENSG00000236040,.,CHIAP1,"chitinase, acidic pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44462]",ENST00000456220,0,0,0,0,0,0,0,0,0
ENSG00000236041,.,COX6CP18,cytochrome c oxidase subunit 6C pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:49370],ENST00000448769,0,0,0,0,0,0,0,0,0
ENSG00000236042,.,.,novel pseudogene,ENST00000436514,0,0,0,0,0,0,0,0,0
ENSG00000236044,.,FABP5P2,fatty acid binding protein 5 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:31060],ENST00000439042,0,0,0,0,0,0,0,0,0
ENSG00000236045,.,.,novel transcript,ENST00000439788,0,0,0,0,0,0,0,0,0
ENSG00000236046,.,.,novel transcript,ENST00000422831,0,0,0,0,0,0,0,0,0
ENSG00000236047,.,RPL13AP12,ribosomal protein L13a pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:35673],ENST00000435125,0,3,11,7,2,5,5,2,10
ENSG00000236048,.,SSBL5P,"small RNA binding exonuclease protection factor La like 5, pseudogene [Source:HGNC Symbol;Acc:HGNC:54986]",ENST00000420252,2,0.19,0,2,2,0,1,1,1
ENSG00000236049,101929260,LINC01920,long intergenic non-protein coding RNA 1920 [Source:HGNC Symbol;Acc:HGNC:52738],ENST00000441356,0,0,0,0,0,0,0,0,0
ENSG00000236051,100874212,MYCBP2-AS1,MYCBP2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41023],"ENST00000422231,ENST00000448470,ENST00000450627,ENST00000593933,ENST00000596342,ENST00000627409,ENST00000629771,ENST00000630676,ENST00000631152,ENST00000636737",2,3.73,5.36,1.91,8,7,1,1,0
ENSG00000236052,105373010,LINC01643,long intergenic non-protein coding RNA 1643 [Source:HGNC Symbol;Acc:HGNC:52430],"ENST00000412218,ENST00000652942,ENST00000653369,ENST00000654009,ENST00000655455,ENST00000655904,ENST00000656244,ENST00000656434,ENST00000657115,ENST00000658014,ENST00000658055,ENST00000658589,ENST00000658699,ENST00000659067,ENST00000661800,ENST00000661903,ENST00000663820,ENST00000664028,ENST00000664480,ENST00000664743,ENST00000665392,ENST00000665458,ENST00000665701,ENST00000667570,ENST00000668175,ENST00000668901,ENST00000669488,ENST00000669802,ENST00000670329,ENST00000670742,ENST00000671554,ENST00000803096,ENST00000803097,ENST00000803098,ENST00000803099",0,0,0,0,0,0,0,0,0
ENSG00000236053,.,LINC01067,long intergenic non-protein coding RNA 1067 [Source:HGNC Symbol;Acc:HGNC:49105],ENST00000432575,0,0,0,0,0,0,0,0,0
ENSG00000236054,.,SYN3-AS1,SYN3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40569],"ENST00000428201,ENST00000766374",0,0,0,0,0,0,0,0,0
ENSG00000236056,.,GAPDHP14,glyceraldehyde-3-phosphate dehydrogenase pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:4160],ENST00000450472,0,6,0,3,2,3,1,3,3
ENSG00000236058,.,RPL17P36,ribosomal protein L17 pseudogene 36 [Source:HGNC Symbol;Acc:HGNC:36051],ENST00000420302,5.04,2.77,3.01,2,11.48,1.01,1,5,2
ENSG00000236060,.,HSPB1P1,heat shock protein family B (small) member 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:5251],ENST00000423240,0,0,1.02,4.13,3.1,7.25,1.03,2.06,0
ENSG00000236062,.,GSTM5P1,glutathione S-transferase mu 5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:4633],ENST00000434751,0,0,0,0,0,0,0,0,0
ENSG00000236064,101928335,.,"novel transcript, antisense to MID2","ENST00000430140,ENST00000661635,ENST00000663626,ENST00000670461,ENST00000685948,ENST00000685965,ENST00000700938,ENST00000847127,ENST00000847128,ENST00000847129,ENST00000847130,ENST00000847131,ENST00000847132,ENST00000847133,ENST00000847134,ENST00000847135,ENST00000847136,ENST00000847137,ENST00000847138,ENST00000847139,ENST00000847140,ENST00000847141",0,0,0,1,0,1,1,0,0
ENSG00000236065,.,.,novel transcript,"ENST00000427524,ENST00000773302,ENST00000773303,ENST00000773304,ENST00000773305,ENST00000773306,ENST00000773307,ENST00000773308,ENST00000773309,ENST00000773310",0,0,0,0,0,0,0,0,0
ENSG00000236068,.,NT5ELP,"5' nucleotidase, ecto-like, pseudogene [Source:HGNC Symbol;Acc:HGNC:55194]",ENST00000438016,0,0,0,0,0,0,0,0,0
ENSG00000236069,.,.,novel transcript,"ENST00000457321,ENST00000642657,ENST00000737766,ENST00000737767,ENST00000737768,ENST00000737769,ENST00000737770",0,0,0,0,1,0,0,1,0
ENSG00000236072,.,SRSF2P1,SRSF2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54922],ENST00000454146,0,1,0,0,0,0,0,0,0
ENSG00000236073,.,.,ribosomal protein L34 (RPL34) pseudogene,ENST00000431514,0,0,0,0,0,0,0,0,0
ENSG00000236075,.,.,novel transcript,ENST00000414505,0,0,0,0,0,0,0,0,0
ENSG00000236076,104355137,LINC01072,long intergenic non-protein coding RNA 1072 [Source:HGNC Symbol;Acc:HGNC:49112],"ENST00000455848,ENST00000770797",0,0,0,0,0,0,0,0,0
ENSG00000236077,.,SLC6A14P1,SLC6A14 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54529],ENST00000428194,0,0,0,0,0,0,0,0,0
ENSG00000236078,101929086,LINC01447,long intergenic non-protein coding RNA 1447 [Source:HGNC Symbol;Acc:HGNC:50783],"ENST00000429010,ENST00000664691,ENST00000668284,ENST00000671379,ENST00000834277,ENST00000834278,ENST00000834279,ENST00000834280",0,0,0,0,0,0,0,0,0
ENSG00000236079,.,SKP1P4,S-phase kinase associated protein 1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:56994],ENST00000434327,0,0,0,0,0,0,0,0,0
ENSG00000236080,.,YAP1P2,YAP1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38017],ENST00000455104,0,0,0,0,0,0,0,0,0
ENSG00000236081,101927125,ELFN1-AS1,ELFN1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39071],"ENST00000415399,ENST00000453348,ENST00000844177",530,526,568,538,567,480,478,488,474
ENSG00000236083,.,OR13E1P,olfactory receptor family 13 subfamily E member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:15107],ENST00000417104,0,0,0,0,0,0,0,0,1
ENSG00000236085,.,ACTG1P4,actin gamma 1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:149],ENST00000425123,0,0,0,0,3,0,0,0,2
ENSG00000236086,.,HMGN2P28,high mobility group nucleosomal binding domain 2 pseudogene 28 [Source:HGNC Symbol;Acc:HGNC:39395],ENST00000606102,2,0,0,0,0,2,0,0,0
ENSG00000236088,100874058,COX10-DT,COX10 divergent transcript [Source:HGNC Symbol;Acc:HGNC:38873],"ENST00000423323,ENST00000449363,ENST00000457609,ENST00000577798,ENST00000582752,ENST00000602539,ENST00000602743,ENST00000623598,ENST00000652924,ENST00000653162,ENST00000655970,ENST00000656685,ENST00000656960,ENST00000656963,ENST00000659114,ENST00000660804,ENST00000661551,ENST00000662986,ENST00000664394,ENST00000664612,ENST00000686296,ENST00000686809,ENST00000690301,ENST00000701067,ENST00000701579,ENST00000701610,ENST00000701670,ENST00000717564,ENST00000792907,ENST00000792908,ENST00000792909,ENST00000792910,ENST00000792911,ENST00000792912,ENST00000792913,ENST00000792914,ENST00000792915,ENST00000792916,ENST00000792917,ENST00000792918,ENST00000792919,ENST00000792920,ENST00000792921,ENST00000792922,ENST00000792923,ENST00000792924,ENST00000792925,ENST00000792926,ENST00000792927,ENST00000792928,ENST00000792929,ENST00000792930,ENST00000792931,ENST00000792932,ENST00000792933,ENST00000792934,ENST00000792935,ENST00000792936,ENST00000792937,ENST00000792938,ENST00000792939,ENST00000792940,ENST00000792941,ENST00000792942,ENST00000792943,ENST00000792944,ENST00000792945,ENST00000792946,ENST00000792947,ENST00000792948,ENST00000792949,ENST00000792950,ENST00000792951,ENST00000792952,ENST00000792953,ENST00000792954,ENST00000792955,ENST00000792956,ENST00000792957,ENST00000792958,ENST00000792959,ENST00000792960,ENST00000792961,ENST00000792962",808.97,1044.9,1051.8,948.84,961.97,845.98,912.97,934.99,872.95
ENSG00000236090,.,LDHAP3,lactate dehydrogenase A pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:6538],ENST00000448312,1,0,0,0,1.02,1.03,1.03,0,1.04
ENSG00000236091,340581,LINC02243,long intergenic non-protein coding RNA 2243 [Source:HGNC Symbol;Acc:HGNC:53129],"ENST00000441841,ENST00000750648,ENST00000750649,ENST00000750650",0,0,0,0,0,0,0,0,0
ENSG00000236095,.,.,novel transcript,ENST00000416455,2,0,1,0,0,0,1,1,1
ENSG00000236097,.,BNIP3P2,BCL2 interacting protein 3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39655],ENST00000441221,0,0,0,0,0,0,0,0,0
ENSG00000236098,124905716,.,novel transcript,"ENST00000414039,ENST00000835449,ENST00000835450,ENST00000835451,ENST00000835452,ENST00000835453,ENST00000835454,ENST00000835455,ENST00000835456,ENST00000835457,ENST00000835458,ENST00000835459,ENST00000835460",1,3,3,2,2,4,3,2,5
ENSG00000236099,.,.,"pseudogene similar to part of solute carrier family 5 (sodium-dependent vitamin transporter), member 6 SLC5A6",ENST00000436954,0,0,0,0,0,0,0,0,0
ENSG00000236101,.,RAC1P7,Rac family small GTPase 1 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:42007],ENST00000445367,0,0,0,0,0,0,0,0,0
ENSG00000236102,.,.,novel transcript,"ENST00000426169,ENST00000818639,ENST00000818640,ENST00000818641",0,0,0,0,0,0,0,0,0
ENSG00000236104,9278,ZBTB22,zinc finger and BTB domain containing 22 [Source:HGNC Symbol;Acc:HGNC:13085],"ENST00000418724,ENST00000431845,ENST00000441117",1200,1253,1307,1372,1369,1203,1213,1192,1227
ENSG00000236105,.,PRELID3BP10,PRELI domain containing 3B pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:49072],ENST00000431957,0,0,0,0,0,0,0,0,0
ENSG00000236106,112268411,.,novel transcript,"ENST00000413960,ENST00000655406,ENST00000829845,ENST00000829846,ENST00000829847,ENST00000829848,ENST00000829849,ENST00000829850,ENST00000829851,ENST00000829852,ENST00000829853,ENST00000829854,ENST00000829855",0,0,0,0,0,0,0,0,0
ENSG00000236107,"101,929,680,102,724,000",SCN1A-AS1,SCN1A and SCN9A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54069],"ENST00000447809,ENST00000595268,ENST00000595647,ENST00000597623,ENST00000599041,ENST00000625775,ENST00000627027,ENST00000628608,ENST00000628933,ENST00000629609,ENST00000629804,ENST00000630020,ENST00000630226,ENST00000651013,ENST00000651562,ENST00000651574,ENST00000651673,ENST00000651782,ENST00000657189,ENST00000658447,ENST00000660239,ENST00000660342,ENST00000668514,ENST00000668610,ENST00000670867,ENST00000671220,ENST00000671284,ENST00000714451,ENST00000727524,ENST00000834712,ENST00000834713,ENST00000834714",0,0,0,0,0,0,0,0,0
ENSG00000236108,.,.,signal peptidase 12kDa (SPC12) pseudogene,ENST00000428506,0,0,0,0,0,0,0,0,0
ENSG00000236109,105373525,.,novel transcript,"ENST00000438566,ENST00000659877,ENST00000794972,ENST00000794973",0,0,0,0,0,0,0,0,0
ENSG00000236110,.,OR2AM1P,olfactory receptor family 2 subfamily AM member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:15113],ENST00000422137,0,0,0,0,0,0,0,0,0
ENSG00000236111,.,RPL6P1,ribosomal protein L6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:35972],ENST00000463059,0,0,0,0,0,1,1,0,0
ENSG00000236114,.,.,zinc finger protein pseudogene,ENST00000421913,0,0,0,0,0,0,0,0,0
ENSG00000236115,.,.,novel transcript,"ENST00000457003,ENST00000846046",0,0,0,0,0,0,0,0,0
ENSG00000236116,.,.,novel transcript,ENST00000413096,0,0,0,0,0,0,0,0,0
ENSG00000236117,.,LINC01639,long intergenic non-protein coding RNA 1639 [Source:HGNC Symbol;Acc:HGNC:52426],"ENST00000450750,ENST00000794692,ENST00000794693,ENST00000794694,ENST00000794695,ENST00000794696,ENST00000794697",0,0,0,0,0,0,0,1,0
ENSG00000236118,.,.,Ig lambda-1 chain V region pseudogene,ENST00000448601,0,0,0,0,0,0,0,0,0
ENSG00000236119,.,.,novel transcript,ENST00000445464,0,0,0,0,0,0,0,0,0
ENSG00000236120,101928228,LINC03070,long intergenic non-protein coding RNA 3070 [Source:HGNC Symbol;Acc:HGNC:56642],"ENST00000422914,ENST00000444185,ENST00000666122,ENST00000667403,ENST00000767689",0,0,0,0,0,0,0,0,0
ENSG00000236121,.,HAUS6P2,HAUS augmin like complex subunit 6 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:43765],ENST00000433254,0,0,0,0,0,0,0,0,0
ENSG00000236123,.,CEACAMP11,CEA cell adhesion molecule pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:1823],ENST00000455211,0,0,0,0,0,0,0,0,0
ENSG00000236124,.,HMGN2P23,high mobility group nucleosomal binding domain 2 pseudogene 23 [Source:HGNC Symbol;Acc:HGNC:39388],ENST00000456759,0,0,0,0,0,0,0,0,0
ENSG00000236125,"392,188,645,402",USP17L4,ubiquitin specific peptidase 17 like family member 4 [Source:HGNC Symbol;Acc:HGNC:37176],ENST00000526929,0,0,0,0,0,0,0,0,0
ENSG00000236126,"728,082,100,507,170",CT47A3,cancer/testis antigen family 47 member A3 [Source:HGNC Symbol;Acc:HGNC:33284],ENST00000441330,0,0,0,0,0,0,0,0,0
ENSG00000236130,101928337,PTCSC2,papillary thyroid carcinoma susceptibility candidate 2 [Source:HGNC Symbol;Acc:HGNC:44086],"ENST00000430058,ENST00000648027,ENST00000648505,ENST00000648625,ENST00000649253,ENST00000649461,ENST00000649526,ENST00000650104,ENST00000824737,ENST00000824738,ENST00000824739,ENST00000824740,ENST00000824741,ENST00000824742,ENST00000824743,ENST00000824744,ENST00000824745,ENST00000824746",0,0,1,0,2,0,0,0,0
ENSG00000236131,.,MED13P1,mediator complex subunit 13 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38733],ENST00000428342,0,0,0,0,0,0,0,0,0
ENSG00000236132,.,RPL17P52,ibosomal protein L17 pseudogene 52 [Source:HGNC Symbol;Acc:HGNC:56988],ENST00000429025,0,0,0,0,0,0,0,0,0
ENSG00000236133,101927176,LINC01069,long intergenic non-protein coding RNA 1069 [Source:HGNC Symbol;Acc:HGNC:49109],"ENST00000452933,ENST00000662401,ENST00000662574,ENST00000665945,ENST00000666633,ENST00000670477,ENST00000724382,ENST00000724383,ENST00000724384,ENST00000724385",0,0,0,0,0,0,0,0,0
ENSG00000236136,.,ADORA2BP1,adenosine A2b receptor pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:265],ENST00000429195,0,0,0,0,0,0,0,0,0
ENSG00000236137,101929099,CD101-AS1,CD101 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55665],"ENST00000421254,ENST00000445523,ENST00000728484,ENST00000728485,ENST00000728486,ENST00000728487,ENST00000728488,ENST00000728489,ENST00000728490,ENST00000728491,ENST00000728492,ENST00000728493,ENST00000728494,ENST00000728495,ENST00000728496,ENST00000728497",67,80,87,67,64,59,67,49,66
ENSG00000236138,.,DUX4L26,double homeobox 4 like 26 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:50807],ENST00000489078,0,0,0,0,1,0,0,0,1
ENSG00000236140,.,.,novel transcript,"ENST00000427732,ENST00000747016,ENST00000747130,ENST00000747131,ENST00000747132,ENST00000747133,ENST00000747134,ENST00000747135,ENST00000747136,ENST00000747137,ENST00000747138",51.13,60.13,50.37,59.71,46.06,48.19,69.22,34.19,54.91
ENSG00000236141,.,.,novel transcript,"ENST00000447761,ENST00000455716,ENST00000618581,ENST00000653480,ENST00000777272,ENST00000777273,ENST00000777274,ENST00000777275,ENST00000777276,ENST00000777277",0,0,0,0,0,0,0,0,0
ENSG00000236144,100506469,TMEM147-AS1,TMEM147 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51273],"ENST00000444728,ENST00000588286,ENST00000589137,ENST00000590125,ENST00000590717,ENST00000654809,ENST00000660248,ENST00000660839,ENST00000667891,ENST00000670097,ENST00000750094,ENST00000750095,ENST00000750096,ENST00000750097",283,289,317,337,312,304,304,257,313
ENSG00000236145,.,.,novel transcript,ENST00000432984,0,0,0,0,0,0,0,0,0
ENSG00000236146,.,.,novel pseudogene,ENST00000444641,0,0,0,0,0,0,0,1,0
ENSG00000236148,.,RPL23AP37,ribosomal protein L23a pseudogene 37 [Source:HGNC Symbol;Acc:HGNC:35664],ENST00000479658,1,0,0,0,0,0,0,0,0
ENSG00000236151,.,.,novel transcript,ENST00000457224,0,0,0,0,0,0,0,0,0
ENSG00000236152,.,MRPS36P1,mitochondrial ribosomal protein S36 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:29771],ENST00000421291,1.06,1.06,3.1,0,2.08,1.08,1.05,0,2.08
ENSG00000236153,.,UBE2E3-DT,UBE2E3 divergent transcript [Source:HGNC Symbol;Acc:HGNC:40599],ENST00000428080,0,0,0,0,0,0,0,0,0
ENSG00000236154,.,.,novel transcript,"ENST00000428753,ENST00000685746,ENST00000691761,ENST00000839692,ENST00000839693,ENST00000839694,ENST00000839695,ENST00000839696,ENST00000839697,ENST00000839698,ENST00000839699,ENST00000839700,ENST00000839701,ENST00000839702,ENST00000839703,ENST00000839704,ENST00000839705,ENST00000839706,ENST00000839707,ENST00000839708,ENST00000839709,ENST00000839710,ENST00000839711,ENST00000839712,ENST00000839713,ENST00000839714,ENST00000839715,ENST00000839716",0,1,1,1,0,4,0,1,0
ENSG00000236155,.,ZPLD2P,"zona pellucida like domain containing 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:54510]",ENST00000428812,0,0,0,0,0,0,0,0,0
ENSG00000236156,.,CHCHD4P3,coiled-coil-helix-coiled-coil-helix domain containing 4 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:44491],ENST00000455954,3.13,2.17,3.55,2.39,0.57,2.8,0,0.38,0.29
ENSG00000236158,.,RFC3P1,replication factor C 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44531],ENST00000454568,0,0,0,0,0,0,0,0,0
ENSG00000236159,.,.,ribosomal protein L13 (RPL13) pseudogene,ENST00000447075,0,0,0,0,0,0,0,0,0
ENSG00000236160,.,.,"pseudogene similar to part of adaptor-related protein complex 3, sigma 1 subunit",ENST00000431868,0,0,0,0,0,0,0,0,0
ENSG00000236162,.,.,novel transcript,"ENST00000452909,ENST00000826314,ENST00000826315",1,0,0,0,0,0,0,0,0
ENSG00000236164,.,.,novel transcript,ENST00000438738,0,0,0,0,0,0,0,0,0
ENSG00000236165,.,PRADC1P1,protease associated domain containing 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44534],ENST00000412317,1,0,0,0,2,0,0,0,1
ENSG00000236167,.,GAPDHP57,glyceraldehyde 3 phosphate dehydrogenase pseudogene 57 [Source:HGNC Symbol;Acc:HGNC:38563],ENST00000424400,0,0,0,0,0,0,0,0,0
ENSG00000236168,.,.,gamma-glutamyltransferase family pseudogene,ENST00000447582,0,0,0,0,0,0,0,0,0
ENSG00000236170,.,IGHD1-1,immunoglobulin heavy diversity 1-1 [Source:HGNC Symbol;Acc:HGNC:5482],ENST00000454908,0,0,0,0,0,0,0,0,0
ENSG00000236171,.,RPL12P26,ribosomal protein L12 pseudogene 26 [Source:HGNC Symbol;Acc:HGNC:36811],ENST00000452430,0,0,0,0,0,0,0,0,0
ENSG00000236172,102800315,MIR7515HG,MIR7515 host gene [Source:HGNC Symbol;Acc:HGNC:49838],"ENST00000415657,ENST00000425711,ENST00000431336,ENST00000450467,ENST00000455317,ENST00000456028,ENST00000585718,ENST00000585767,ENST00000585781,ENST00000585789,ENST00000585810,ENST00000585834,ENST00000585872,ENST00000586129,ENST00000586753,ENST00000586893,ENST00000587050,ENST00000587162,ENST00000587316,ENST00000587628,ENST00000587748,ENST00000588051,ENST00000588108,ENST00000588145,ENST00000588220,ENST00000588330,ENST00000588384,ENST00000589024,ENST00000589150,ENST00000589597,ENST00000589962,ENST00000590006,ENST00000590276,ENST00000590489,ENST00000590865,ENST00000590961,ENST00000590971,ENST00000591018,ENST00000591053,ENST00000591060,ENST00000591093,ENST00000591129,ENST00000591400,ENST00000591450,ENST00000591575,ENST00000591731,ENST00000592229,ENST00000592365,ENST00000592394,ENST00000592565,ENST00000592730,ENST00000592816,ENST00000593202,ENST00000593269,ENST00000593277,ENST00000625779,ENST00000625915,ENST00000626844,ENST00000627672,ENST00000627862,ENST00000627908,ENST00000628355,ENST00000628623,ENST00000629313,ENST00000630222,ENST00000630510,ENST00000630706,ENST00000652808,ENST00000654332,ENST00000654690,ENST00000656553,ENST00000658799,ENST00000660382,ENST00000663445,ENST00000663577,ENST00000663783,ENST00000666575,ENST00000666684,ENST00000667111,ENST00000669249,ENST00000751303,ENST00000751304,ENST00000751305",0,0,0,0,0,0,0,0,0
ENSG00000236173,.,.,novel transcript,ENST00000427017,0,0,0,0,0,0,0,0,0
ENSG00000236175,.,SSU72P6,SSU72 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:43625],ENST00000532644,0,0,2,1.29,0,0,0,0,0
ENSG00000236176,.,LINC00353,long intergenic non-protein coding RNA 353 [Source:HGNC Symbol;Acc:HGNC:42671],ENST00000435401,0,0,0,0,0,0,0,0,0
ENSG00000236179,.,PRAMEF35P,"PRAME family member 35, pseudogene [Source:HGNC Symbol;Acc:HGNC:51896]",ENST00000458709,0,0,0,0,0,0,0,0,0
ENSG00000236180,.,.,novel pseudogene,ENST00000454425,0,0,0,0,0,0,0,0,0
ENSG00000236182,.,ENOPH1P1,ENOPH1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:56617],ENST00000411493,0,0,0,0,0,0,0,0,0
ENSG00000236184,.,TCEA1P4,transcription elongation factor A1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:31091],ENST00000415066,8.87,20.65,12.76,11.18,9.63,3.69,12.5,12.55,14.07
ENSG00000236185,.,HNRNPDLP3,HNRNPDL pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:48754],ENST00000456745,0,0,0,0,0,0,0,0,0
ENSG00000236187,.,GJA6P,"gap junction protein alpha 6, pseudogene [Source:HGNC Symbol;Acc:HGNC:32542]",ENST00000415117,0,0,0,0,0,0,0,0,0
ENSG00000236188,100873944,PRKX-AS1,PRKX antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40479],ENST00000414074,0,0,0,0,0,0,0,0,0
ENSG00000236189,.,RPL18AP15,ribosomal protein L18a pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:36010],ENST00000430258,0,0,0,0,0,0,0,0,0
ENSG00000236190,.,.,ribosomal protein L7 (RPL7) pseudogene,ENST00000440037,0,0,0,0,0,0,0,0,0
ENSG00000236191,.,RPS15AP25,ribosomal protein S15a pseudogene 25 [Source:HGNC Symbol;Acc:HGNC:36848],ENST00000489168,0,0,0,0,0,0,0,0,0
ENSG00000236193,105373863,LINC01953,long intergenic non-protein coding RNA 1953 [Source:HGNC Symbol;Acc:HGNC:52776],"ENST00000426870,ENST00000755151",0,0,0,0,0,0,0,0,0
ENSG00000236194,.,.,"novel transcript, sense intronic to STAT5B",ENST00000597755,5,1,6,3,7,4,3,5,2
ENSG00000236195,.,MRM3P2,MRM3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:44906],ENST00000454810,0,0,0,0,0,0,0,0,0
ENSG00000236197,105375405,PPP1R9A-AS1,PPP1R9A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40696],"ENST00000417881,ENST00000637269,ENST00000637876,ENST00000653140,ENST00000666346,ENST00000702997,ENST00000731711,ENST00000731712,ENST00000731713,ENST00000731714",0,0,0,0,0,0,0,0,0
ENSG00000236199,.,SMARCA2-AS1,SMARCA2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56062],ENST00000426860,0,0,0,0,0,0,0,0,0
ENSG00000236200,.,KDM4A-AS1,KDM4A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40528],"ENST00000398804,ENST00000418149,ENST00000434346,ENST00000439057,ENST00000453015,ENST00000659644,ENST00000663424,ENST00000816755,ENST00000816756",99,97,92,85,80,86,98,77,86
ENSG00000236202,100873937,GRM7-AS1,GRM7 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40267],"ENST00000420230,ENST00000427273",0,0,0,0,0,0,0,0,0
ENSG00000236204,400945,LINC01376,long intergenic non-protein coding RNA 1376 [Source:HGNC Symbol;Acc:HGNC:50637],"ENST00000418165,ENST00000424895,ENST00000432142,ENST00000449124,ENST00000650025,ENST00000702731,ENST00000776433,ENST00000776434,ENST00000776435,ENST00000776436,ENST00000776437,ENST00000776438,ENST00000776439,ENST00000776440,ENST00000776441,ENST00000776442,ENST00000776443,ENST00000776444,ENST00000776445,ENST00000776446,ENST00000776447,ENST00000776448,ENST00000776449,ENST00000776450,ENST00000776451,ENST00000776452,ENST00000776453,ENST00000776454,ENST00000776455,ENST00000776456,ENST00000776457,ENST00000776458,ENST00000776459,ENST00000776460,ENST00000776461,ENST00000776462,ENST00000776463,ENST00000776464,ENST00000776465,ENST00000776466,ENST00000776467,ENST00000776468,ENST00000776469,ENST00000776470,ENST00000776471,ENST00000776472,ENST00000776473,ENST00000776474,ENST00000776475,ENST00000776476,ENST00000776477,ENST00000776478,ENST00000776479,ENST00000776480,ENST00000776481,ENST00000776482,ENST00000776483,ENST00000776484,ENST00000776485,ENST00000776486",116,114,106,161,108,88,89,99,80
