Notebook,Vessel,Temperature,Treatment,Plate,Row,Column,Electrophile,Electrophile SMILES,Electrophile Conc (M),Nucleophile,Nucleophile SMILES,Nucleophile Conc (M),Product,Product SMILES,Catalyst1,Catalyst1 SMILES,Catalyst1 Conc (M),Ligand1,Ligand1 SMILES,Ligand1 Conc (M),Ligand2,Ligand2 SMILES,Ligand2 Conc (M),Catalyst2,Catalyst2 SMILES,Catalyst2 Conc (M),BaseAcid,BaseAcid SMILES,BaseAcid Conc (M),ReductantOxidant,ReductantOxidant SMILES,ReductantOxidant Conc (M),Additive1,Additive1 SMILES,Additive1 Conc (M),Additive2,Additive2 SMILES,Additive2 Conc (M),Solvent1,Solvent1 percentage,Solvent2,Solvent2 percentage,Analytical Method,index_waters,t3-eic(+)[m+h]_product1 areaabs,ms tic(+)_product1 areaabs,t2-eic(+)[m+h]_n3 areaabs,ms tic(+)_n3 areaabs,t2-eic(+)[m+h]_n4 areaabs,ms tic(+)_n4 areaabs,t2-eic(+)[m+h]_product1 areaabs,t3-eic(+)[m+h]_n3 areaabs,t3-eic(+)[m+h]_n4 areaabs,nu/100000,prod/100000,prod/(nu+prod)*100,inhibition %,third score (inhibition/prod conv),inhibition % in 5-fold dilution
yk-1536-4-make-product,1536,80,,1536,I,16,E151_3-cyanobenzoic acid,C1=CC(=CC(=C1)C(=O)O)C#N,0.2,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,0.1,,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCc3cccc(C#N)c3)C1CC2,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,I16,34262.42801,0,,,,,0,,,2.67,0,0,-31,0,0
yk-1536-4-make-product,1536,80,,1536,I,17,E191_2-(1H-indol-3-yl)acetic acid,C1=CC=C2C(=C1)C(=CN2)CC(=O)O,0.2,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,0.1,,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCCc3c[nH]c4ccccc34)C1CC2,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,I17,14252.25451,95587.17091,,,,,0,,,0,1,100,-35.8,-0.36,0
yk-1536-4-make-product,1536,80,,1536,I,18,E235_1-methyl-5-phenylpyrazole-3-carboxylic acid,CN1C(=CC(=N1)C(=O)O)C2=CC=CC=C2,0.2,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,0.1,,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCc3cc(-c4ccccc4)n(C)n3)C1CC2,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,I18,49677.75057,0,,,,,0,,,0,0,0,-47.4,0,0
yk-1536-4-make-product,1536,80,,1536,I,19,E292_3-quinolinecarboxylic acid,C1=CC=C2C(=C1)C=C(C=N2)C(=O)O,0.2,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,0.1,,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCc3cnc4ccccc4c3)C1CC2,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,I19,384532.3345,240041.1731,,,,,0,,,2.05,2.4,53.9,-31.4,-0.58,0
yk-1536-4-make-product,1536,80,,1536,I,20,"E23_5-HEXENOIC ACID, 98%",C=CCCCC(=O)O,0.2,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,0.1,,C=CCCCCNC[C@]1(C)CCC[C@]2(C)c3cc(O)c(C(C)C)cc3CCC12,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,I20,0,0,,,,,0,,,0,0,0,-21.9,0,0
yk-1536-4-make-product,1536,80,,1536,I,21,E125_2-acetamidoprop-2-enoic acid,CC(=O)NC(=C)C(=O)O,0.2,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,0.1,,C=C(CNC[C@]1(C)CCC[C@]2(C)c3cc(O)c(C(C)C)cc3CCC12)NC(C)=O,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,I21,0,0,,,,,0,,,1.15,0,0,-14.1,0,0
yk-1536-4-make-product,1536,80,,1536,I,22,E251_PHENYLPROPIOLIC ACID 97%,C1=CC=C(C=C1)C#CC(=O)O,0.2,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,0.1,,CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(CNCC#Cc3ccccc3)C1CC2,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,I22,0,0,,,,,0,,,0,0,0,-8,0,0
yk-1536-4-make-product,1536,80,,1536,I,23,E329_Blank9,O=CO,0.2,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,0.1,MainProduct[687],CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,I23,0,404063.0071,,,,,397370.1188,,,0,4,100,0,0,0
yk-1536-4-make-product,1536,80,,1536,I,24,E361_Blank41,O=CO,0.2,N2_hydroxydehydroabietylamine,CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,0.1,MainProduct[688],CC(C)C(C(O)=C1)=CC2=C1[C@]3(C)C(CC2)[C@](C)(CN)CCC3,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,I24,0,0,,,,,0,,,0,0,0,0,0,0
yk-1536-4-make-product,1536,80,,1536,I,25,"E10_5-METHYL-2-NITROBENZOIC ACID, 98%",CC1=CC(=C(C=C1)[N+](=O)[O-])C(=O)O,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,,Cc1ccc([N+](=O)[O-])c(CNC[C@]2(C)CCC[C@]3(C)C4CCC(C(C)C)=CC4=CCC23)c1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,I25,2859448.958,3880856.728,911737.1216,1527501.499,0,0,0,0,0,15.3,38.8,71.7,22,0.3,0
yk-1536-4-make-product,1536,80,,1536,I,26,"E65_(S)-(+)-2-PHENYLPROPIONIC ACID, 97%",CC(C1=CC=CC=C1)C(=O)O,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,,CC(C)C1=CC2=CCC3[C@](C)(CNCC(C)c4ccccc4)CCC[C@]3(C)C2CC1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,I26,10671.88712,53692.98353,1354088.762,1457404.382,0,0,0,23409.21558,0,14.6,0.5,3.5,6.4,1.8,0
yk-1536-4-make-product,1536,80,,1536,I,27,"E106_4-CYANOBENZOIC ACID, 98%",C1=CC(=CC=C1C#N)C(=O)O,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,,CC(C)C1=CC2=CCC3[C@](C)(CNCc4ccc(C#N)cc4)CCC[C@]3(C)C2CC1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,I27,662665.0119,2956810.496,751200.3067,1532366.029,0,0,0,0,0,15.3,29.6,65.9,15.4,0.2,0
yk-1536-4-make-product,1536,80,,1536,I,28,E151_3-cyanobenzoic acid,C1=CC(=CC(=C1)C(=O)O)C#N,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,,CC(C)C1=CC2=CCC3[C@](C)(CNCc4cccc(C#N)c4)CCC[C@]3(C)C2CC1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,I28,908190.0488,3807387.459,738356.8277,1460953.353,0,0,0,0,0,14.6,38.1,72.3,5.7,0.1,0
yk-1536-4-make-product,1536,80,,1536,I,29,E191_2-(1H-indol-3-yl)acetic acid,C1=CC=C2C(=C1)C(=CN2)CC(=O)O,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,,CC(C)C1=CC2=CCC3[C@](C)(CNCCc4c[nH]c5ccccc45)CCC[C@]3(C)C2CC1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,I29,1386861.09,2555560.095,123999.3068,370144.2062,0,0,0,0,0,3.7,25.6,87.4,33,0.4,0
yk-1536-4-make-product,1536,80,,1536,I,30,E235_1-methyl-5-phenylpyrazole-3-carboxylic acid,CN1C(=CC(=N1)C(=O)O)C2=CC=CC=C2,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,,CC(C)C1=CC2=CCC3[C@](C)(CNCc4cc(-c5ccccc5)n(C)n4)CCC[C@]3(C)C2CC1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,I30,3460970.727,3686380.018,986197.7977,1277086.59,0,0,0,0,0,12.8,36.9,74.2,7.6,0.1,0
yk-1536-4-make-product,1536,80,,1536,I,31,E292_3-quinolinecarboxylic acid,C1=CC=C2C(=C1)C=C(C=N2)C(=O)O,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,,CC(C)C1=CC2=CCC3[C@](C)(CNCc4cnc5ccccc5c4)CCC[C@]3(C)C2CC1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,I31,527582.8701,3010755.635,1576362.163,1903389.823,0,0,0,0,0,19,30.1,61.3,10.9,0.2,0
yk-1536-4-make-product,1536,80,,1536,I,32,"E23_5-HEXENOIC ACID, 98%",C=CCCCC(=O)O,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,,C=CCCCCNC[C@]1(C)CCC[C@]2(C)C3CCC(C(C)C)=CC3=CCC12,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,I32,43601.03005,48771.3651,42696.72562,56923.69955,0,0,0,0,0,0.6,0.5,44.8,-8,-0.2,0
yk-1536-4-make-product,1536,80,,1536,I,33,E125_2-acetamidoprop-2-enoic acid,CC(=O)NC(=C)C(=O)O,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,,C=C(CNC[C@]1(C)CCC[C@]2(C)C3CCC(C(C)C)=CC3=CCC12)NC(C)=O,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,I33,2274.48371,42640.82304,947801.7983,999470.9164,0,0,0,1873.19969,0,10,0.4,4.1,15.3,3.7,0
yk-1536-4-make-product,1536,80,,1536,I,34,E251_PHENYLPROPIOLIC ACID 97%,C1=CC=C(C=C1)C#CC(=O)O,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,,CC(C)C1=CC2=CCC3[C@](C)(CNCC#Cc4ccccc4)CCC[C@]3(C)C2CC1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,I34,184549.3582,217890.7647,119938.5851,183042.7486,0,0,0,0,0,1.8,2.2,54.8,5.4,0.1,0
yk-1536-4-make-product,1536,80,,1536,I,35,E329_Blank9,O=CO,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,MainProduct[700],CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,I35,0,1117985.325,0,0,0,0,1033993.847,0,0,0,11.2,100,0,0,0
yk-1536-4-make-product,1536,80,,1536,I,36,E361_Blank41,O=CO,0.2,N3_Scaffold 7,CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,0.1,MainProduct[701],CC(C)C1=CC2=CCC3[C@](C)(CN)CCC[C@]3(C)C2CC1,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,I36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yk-1536-4-make-product,1536,80,,1536,I,37,"E10_5-METHYL-2-NITROBENZOIC ACID, 98%",CC1=CC(=C(C=C1)[N+](=O)[O-])C(=O)O,0.2,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,0.1,,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCc4cc(C)ccc4[N+](=O)[O-])c(C(C)C)cc3CCC12,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,I37,176236.4462,1117469.81,0,0,1965841.325,2299847.748,38016.15614,0,0,23,11.2,32.7,-13.3,-0.4,0
yk-1536-4-make-product,1536,80,,1536,I,38,"E65_(S)-(+)-2-PHENYLPROPIONIC ACID, 97%",CC(C1=CC=CC=C1)C(=O)O,0.2,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,0.1,,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCC(C)c4ccccc4)c(C(C)C)cc3CCC12,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,I38,0,0,0,0,717093.3711,716692.763,0,0,0,7.2,0,0,-5.8,0,0
yk-1536-4-make-product,1536,80,,1536,I,39,"E106_4-CYANOBENZOIC ACID, 98%",C1=CC(=CC=C1C#N)C(=O)O,0.2,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,0.1,,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCc4ccc(C#N)cc4)c(C(C)C)cc3CCC12,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,I39,56039.49762,441879.6285,0,0,1504937.83,1586728.727,0,0,3103.4096,15.9,4.4,21.7,-28.1,-1.3,0
yk-1536-4-make-product,1536,80,,1536,I,40,E151_3-cyanobenzoic acid,C1=CC(=CC(=C1)C(=O)O)C#N,0.2,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,0.1,,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCc4cccc(C#N)c4)c(C(C)C)cc3CCC12,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,I40,108844.9286,550492.7063,0,0,1521302.532,1391915.779,0,0,2598.91505,13.9,5.5,28.4,-1.6,-0.1,0
yk-1536-4-make-product,1536,80,,1536,I,41,E191_2-(1H-indol-3-yl)acetic acid,C1=CC=C2C(=C1)C(=CN2)CC(=O)O,0.2,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,0.1,,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCCc4c[nH]c5ccccc45)c(C(C)C)cc3CCC12,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,I41,460409.4741,692057.7517,0,0,910146.1876,788140.2847,18334.49626,0,0,7.9,6.9,46.7,-7.4,-0.2,0
yk-1536-4-make-product,1536,80,,1536,I,42,E235_1-methyl-5-phenylpyrazole-3-carboxylic acid,CN1C(=CC(=N1)C(=O)O)C2=CC=CC=C2,0.2,N4_Scaffold 6,CCNC[C@@]1(C)C2[C@](C)(CCC1)c3c(CC2)cc(C(C)C)c(c3)N,0.1,,CCNC[C@]1(C)CCC[C@]2(C)c3cc(NCc4cc(-c5ccccc5)n(C)n4)c(C(C)C)cc3CCC12,"C1_PLATINUM-1,3-DIVINYL-1,1,3,3-TETRAMETHYLDISILOXANE COMPLEX, IN XYLENES",C=C[Si](C)(C)O[Si](C)(C)C=C.[Pt],0.15,L1_Davephos,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.005,None,None,None,None,None,None,None,None,None,O1_phenylsilane,C1=CC=C(C=C1)[Si]��,0.6,None,None,None,None,None,None,none,100,none,0,UPLCMS,I42,490017.8093,953634.4419,0,0,1958966.025,2217506.44,0,0,0,22.2,9.5,30,-8.4,-0.3,0
